dates,coin,date,prices,market_caps,total_vol
2022-11-03,tether,1667520000000.0,1.0003946184441876,69350142130.99507,61098517917.25042
2022-11-04,tether,1667606400000.0,0.9999178082464654,69355263616.87975,107040637620.13431
2022-11-05,tether,1667692800000.0,0.9997363316921275,69350525154.05742,79264413865.44206
2022-11-06,tether,1667779200000.0,0.9997881883783021,69346001162.83171,73874199409.92229
2022-11-07,tether,1667865600000.0,1.0006307160699452,69511154153.31842,93016469924.66942
2021-12-31,binancecoin,1640995200000.0,511.8047669798138,86323960659.40782,1750642164.9547455
2022-01-01,binancecoin,1641081600000.0,528.8656538402871,88661538317.93062,820262618.0493886
2022-01-02,binancecoin,1641168000000.0,531.645840127719,89522189019.5565,1220807572.143435
2022-01-03,binancecoin,1641254400000.0,513.2364309427686,86379864692.99603,1155605567.6809766
2022-01-04,binancecoin,1641340800000.0,508.80180480659266,86116119394.8199,1866547636.5206501
2022-01-05,binancecoin,1641427200000.0,476.57900201689165,80376575794.46985,2238201788.5095277
2022-01-06,binancecoin,1641513600000.0,474.7851450069993,80086178245.53891,2262100948.1225085
2022-01-07,binancecoin,1641600000000.0,448.57883955435494,75431982009.16672,2340876849.9235053
2022-01-08,binancecoin,1641686400000.0,430.92942233592515,72662332918.36339,2109223635.2831411
2022-01-09,binancecoin,1641772800000.0,439.156625815727,73802928625.34749,1017473215.748263
2022-01-10,binancecoin,1641859200000.0,425.3108797625643,71469070530.31258,2283995177.355379
2022-01-11,binancecoin,1641945600000.0,463.4275547369332,78027582165.11958,2693923972.6085095
2022-01-12,binancecoin,1642032000000.0,486.90638492744864,81968927554.14449,1732515894.0651107
2022-01-13,binancecoin,1642118400000.0,476.5975674395728,80256860311.51465,1836655379.2635217
2022-01-14,binancecoin,1642204800000.0,490.0587450233676,82170008339.50629,1775644712.449493
2022-01-15,binancecoin,1642291200000.0,495.22486715749994,83034121647.52852,1511805154.9803548
2022-01-16,binancecoin,1642377600000.0,498.59986069893665,83904334598.77933,1332107668.7120554
2022-01-17,binancecoin,1642464000000.0,476.3945519061945,80113395111.70406,1711972220.788772
2022-01-18,binancecoin,1642550400000.0,471.75845097802204,79371321638.67601,1663280879.8601737
2022-01-19,binancecoin,1642636800000.0,464.38929629781495,78467831653.85156,1446235304.9100647
2022-01-20,binancecoin,1642723200000.0,441.5417572067395,74494921473.01782,1653634388.745571
2022-01-21,binancecoin,1642809600000.0,383.86404934716313,64653946477.53362,3089461134.141803
2022-01-22,binancecoin,1642896000000.0,359.0134419494436,60116625363.670944,3590172456.288106
2022-01-23,binancecoin,1642982400000.0,383.3773709361465,64459934780.33848,2242215151.6981797
2022-01-24,binancecoin,1643068800000.0,372.5032006223924,62631584015.912094,2644012029.563425
2022-01-25,binancecoin,1643155200000.0,385.1048428042205,64635129351.40751,1926309749.8088808
2022-01-26,binancecoin,1643241600000.0,376.4547135125805,63597418218.23682,1801411194.2241275
2022-01-27,binancecoin,1643328000000.0,391.3431655632998,65799279877.53618,1784274033.2060268
2022-01-28,binancecoin,1643414400000.0,386.6374670963409,64930462385.454254,1325803443.8496091
2022-01-29,binancecoin,1643500800000.0,390.1593565970201,65455197964.94471,1077437029.4609516
2022-01-30,binancecoin,1643587200000.0,378.3370193560595,63620799335.23713,809713293.9460264
2022-01-31,binancecoin,1643673600000.0,376.51047776345945,63111084940.62619,1183978070.3226876
2022-02-01,binancecoin,1643760000000.0,386.42137000970774,64988396077.18928,1147831730.5095165
2022-02-02,binancecoin,1643846400000.0,367.78060888976273,61845292783.10847,944360828.9735807
2022-02-03,binancecoin,1643932800000.0,370.67591619482783,62279822866.07972,932845622.3237836
2022-02-04,binancecoin,1644019200000.0,400.05369289690856,67023578508.59132,1434080864.2679703
2022-02-05,binancecoin,1644105600000.0,414.64214989920873,69907252285.91177,1707243779.5271208
2022-02-06,binancecoin,1644192000000.0,419.7392671915181,70526761117.54468,1145278303.1898243
2022-02-07,binancecoin,1644278400000.0,433.95641989576353,73021174370.41232,1484506914.0559335
2022-02-08,binancecoin,1644364800000.0,409.4113755057999,68941548308.23026,1901135964.2019
2022-02-09,binancecoin,1644451200000.0,422.31035806309245,71003391605.57011,1364378147.3167737
2022-02-10,binancecoin,1644537600000.0,415.5170960475197,69943257673.95715,1618182595.8288221
2022-02-11,binancecoin,1644624000000.0,400.9747011099451,67387149413.09772,1177766624.5480516
2022-02-12,binancecoin,1644710400000.0,403.39577764667735,67644926163.61093,1063115282.9592524
2022-02-13,binancecoin,1644796800000.0,399.29362973121937,67161724930.411766,902171066.4918171
2022-02-14,binancecoin,1644883200000.0,403.57720920349806,67927392995.635315,494813179.0091319
2022-02-15,binancecoin,1644969600000.0,433.47281446401036,72921371863.18454,2097197141.7202258
2022-02-16,binancecoin,1645056000000.0,428.8180875718536,72209779015.14417,1325457432.7809157
2022-02-17,binancecoin,1645142400000.0,402.6685524727072,67768130125.47836,1129722977.6152854
2022-02-18,binancecoin,1645228800000.0,399.96396483573227,67290288640.625626,388266118.98024994
2022-02-19,binancecoin,1645315200000.0,400.6940738297616,67268132030.639,938066424.2155038
2022-02-20,binancecoin,1645401600000.0,381.5753630415743,64427436020.24641,1148015812.1110637
2022-02-21,binancecoin,1645488000000.0,356.95637673151066,60272497691.14773,1618738858.8180537
2022-02-22,binancecoin,1645574400000.0,374.4295685151946,62997037014.43592,1611578892.7079134
2022-02-23,binancecoin,1645660800000.0,367.5251688253597,61823423821.17144,1287048726.698975
2022-02-24,binancecoin,1645747200000.0,361.3380734966986,60666123711.91457,2319428614.462771
2022-02-25,binancecoin,1645833600000.0,375.03608137178696,63040996747.37649,1248836310.7448277
2022-02-26,binancecoin,1645920000000.0,373.7079661445891,62626174042.79944,1034746780.5093408
2022-02-27,binancecoin,1646006400000.0,361.2948659522814,60867607019.914635,1258267471.1888309
2022-02-28,binancecoin,1646092800000.0,395.81210282228517,66424867796.34133,1540189377.8998697
2022-03-01,binancecoin,1646179200000.0,409.35284973272474,68682205857.10456,2509007292.682648
2022-03-02,binancecoin,1646265600000.0,409.2816691541611,68815406699.78511,1535399359.5437255
2022-03-03,binancecoin,1646352000000.0,402.97758410846944,67836012886.51726,876430177.8011239
2022-03-04,binancecoin,1646438400000.0,375.0267575042342,63038204707.347404,1412989509.4984322
2022-03-05,binancecoin,1646524800000.0,385.44055544847913,64694552915.98726,1178995370.37429
2022-03-06,binancecoin,1646611200000.0,375.2821061110737,63077523633.75106,1181871869.7686915
2022-03-07,binancecoin,1646697600000.0,381.519857500964,63911307485.45487,1813986132.7580984
2022-03-08,binancecoin,1646784000000.0,381.74362262533583,64220105349.65272,1436515784.4588244
2022-03-09,binancecoin,1646870400000.0,393.61178701657997,66202668578.4044,1804524853.4562242
2022-03-10,binancecoin,1646956800000.0,371.96825460939016,62505187316.17649,1594885257.3842895
2022-03-11,binancecoin,1647043200000.0,372.36543603264835,62803713530.74828,1295143505.749849
2022-03-12,binancecoin,1647129600000.0,372.861142791542,62799547814.066925,964508018.3086361
2022-03-13,binancecoin,1647216000000.0,362.3421368408956,60866119883.07311,376150073.5854782
2022-03-14,binancecoin,1647302400000.0,372.9835915188982,62671877529.375824,1212240585.1055381
2022-03-15,binancecoin,1647388800000.0,371.5510664751932,62545699437.98864,1137029114.8387299
2022-03-16,binancecoin,1647475200000.0,385.651946371343,64769916794.3659,1510185427.3732588
2022-03-17,binancecoin,1647561600000.0,392.37620805338537,65846032213.57711,1283779184.118896
2022-03-18,binancecoin,1647648000000.0,397.6323146779455,66860410901.468994,1348743666.6484985
2022-03-19,binancecoin,1647734400000.0,399.60386256909703,67167808769.26283,942688898.0845921
2022-03-20,binancecoin,1647820800000.0,390.73393615164787,65740764174.25152,1089593267.9744828
2022-03-21,binancecoin,1647907200000.0,396.4847041639013,66563040409.07858,1117952150.0327206
2022-03-22,binancecoin,1647993600000.0,403.974420320891,67944911784.28478,1410134835.8988323
2022-03-23,binancecoin,1648080000000.0,407.7264488090159,68533085664.445015,1359589492.0039978
2022-03-24,binancecoin,1648166400000.0,413.5199383599232,69570163337.93143,1414904527.1329823
2022-03-25,binancecoin,1648252800000.0,410.97060844052277,69101357831.00623,1382665232.1999316
2022-03-26,binancecoin,1648339200000.0,415.64086101303536,69918476312.58119,810539522.9863377
2022-03-27,binancecoin,1648425600000.0,429.7920415860487,72171510772.34586,1228513374.3778086
2022-03-28,binancecoin,1648512000000.0,429.884089355581,72525569986.30646,1785452104.8351495
2022-03-29,binancecoin,1648598400000.0,434.26913259375914,73031351753.69048,1642982250.9366329
2022-03-30,binancecoin,1648684800000.0,442.79274502324165,74528326961.8592,1873665298.2904177
2022-03-31,binancecoin,1648771200000.0,428.7633719999265,72076475923.10056,1862521187.8113406
2022-04-01,binancecoin,1648857600000.0,446.51720877896327,74975843094.60384,2415807550.643166
2022-04-02,binancecoin,1648944000000.0,436.6346092948738,73580203376.82477,1719409479.349891
2022-04-03,binancecoin,1649030400000.0,449.0517773445914,75453944280.38243,1926051773.6496046
2022-04-04,binancecoin,1649116800000.0,447.4021754279126,75127757360.83472,2040640167.566722
2022-04-05,binancecoin,1649203200000.0,446.6928276583855,75257138923.67526,2111671411.185174
2022-04-06,binancecoin,1649289600000.0,420.5214175354114,70913339346.85448,2227804262.08252
2022-04-07,binancecoin,1649376000000.0,437.09242241473214,73491424319.16377,1902419275.6903815
2022-04-08,binancecoin,1649462400000.0,421.46865244846873,70595674729.47571,1895964802.5659816
2022-04-09,binancecoin,1649548800000.0,426.92155320889725,71781324518.36812,1312491096.8495579
2022-04-10,binancecoin,1649635200000.0,419.82285192759065,70798823665.38066,1230641841.8784754
2022-04-11,binancecoin,1649721600000.0,394.05470314772543,66255189769.71295,2139768656.2142828
2022-04-12,binancecoin,1649808000000.0,414.5915061665852,69708186956.16621,1974498684.823981
2022-04-13,binancecoin,1649894400000.0,423.54287679551277,71207307204.25941,1726755978.7743976
2022-04-14,binancecoin,1649980800000.0,415.2804961631375,69824031691.95126,637543282.9959954
2022-04-15,binancecoin,1650067200000.0,417.5653550897319,70113766960.73828,1092656125.8656168
2022-04-16,binancecoin,1650153600000.0,417.7292561292627,70352696631.83182,960255591.9764392
2022-04-17,binancecoin,1650240000000.0,407.52660227622914,68520314957.12335,887315102.6807246
2022-04-18,binancecoin,1650326400000.0,416.9236775343864,70069289513.02328,1663405006.6422668
2022-04-19,binancecoin,1650412800000.0,422.18168588996065,70963228669.50735,1684344617.8329713
2022-04-20,binancecoin,1650499200000.0,418.2972967410871,70312408958.09077,2041447597.7314599
2022-04-21,binancecoin,1650585600000.0,405.007526363807,68052602510.57242,1987149683.7801418
2022-04-22,binancecoin,1650672000000.0,407.29828768348585,68545771657.55915,1856696292.2618985
2022-04-23,binancecoin,1650758400000.0,401.8406948222838,67564303331.415276,857943401.5593833
2022-04-24,binancecoin,1650844800000.0,399.06907472547033,67305356883.21876,1105869387.6978633
2022-04-25,binancecoin,1650931200000.0,404.60678401197765,68052709104.909424,1913307233.8091278
2022-04-26,binancecoin,1651017600000.0,385.02761250551754,64737401506.33148,1075313404.2201037
2022-04-27,binancecoin,1651104000000.0,391.2855429453306,65776057225.10052,1395387038.3115418
2022-04-28,binancecoin,1651190400000.0,406.3266878708985,68164491595.67788,2003276231.7060096
2022-04-29,binancecoin,1651276800000.0,392.9643749272761,66152617932.25558,1914673120.4916348
2022-04-30,binancecoin,1651363200000.0,378.73468452228144,63862082109.34614,1369438095.1543453
2022-05-01,binancecoin,1651449600000.0,390.8651456422927,65644187988.487114,1747249741.6637166
2022-05-02,binancecoin,1651536000000.0,389.8047599149916,65520745450.58815,1150913812.8750987
2022-05-03,binancecoin,1651622400000.0,383.7098536711533,64548901391.76938,1231287145.0026062
2022-05-04,binancecoin,1651708800000.0,402.61952046900893,67720818327.89634,1688036565.0797029
2022-05-05,binancecoin,1651795200000.0,379.21236440130934,63635450816.209496,2539500897.383408
2022-05-06,binancecoin,1651881600000.0,379.81681129021393,63931869616.4675,1879809067.8329954
2022-05-07,binancecoin,1651968000000.0,366.25622157917917,61694401854.02236,1484663429.2283075
2022-05-08,binancecoin,1652054400000.0,355.66558193095045,59770459493.14467,1768055683.05187
2022-05-09,binancecoin,1652140800000.0,301.28375582072573,50859142819.52243,3164346808.261889
2022-05-10,binancecoin,1652227200000.0,318.9583938325508,53628718914.42993,4423139725.452738
2022-05-11,binancecoin,1652313600000.0,269.00669656703536,44475852347.89696,2297689496.5699925
2022-05-12,binancecoin,1652400000000.0,269.77280092605076,45445655852.13465,5267479590.191646
2022-05-13,binancecoin,1652486400000.0,291.05538401729126,49020764852.40805,2677455045.457183
2022-05-14,binancecoin,1652572800000.0,298.3592181960573,49702725963.90215,1555815081.067778
2022-05-15,binancecoin,1652659200000.0,311.97562672862404,52549787608.41154,1727805539.1303713
2022-05-16,binancecoin,1652745600000.0,298.1658192080871,50065379602.77897,1684110716.251434
2022-05-17,binancecoin,1652832000000.0,306.5358434449809,51662703575.09275,1584146318.300808
2022-05-18,binancecoin,1652918400000.0,288.249178406239,48512726765.68842,1487684738.3119953
2022-05-19,binancecoin,1653004800000.0,307.630493551344,51737725724.41182,1444186202.1248186
2022-05-20,binancecoin,1653091200000.0,302.90843357288986,50943276041.32551,1752120030.7295442
2022-05-21,binancecoin,1653177600000.0,312.8154289324993,52595859004.497536,1312260645.3703418
2022-05-22,binancecoin,1653264000000.0,319.8494390456595,53787029351.10897,1764074093.06145
2022-05-23,binancecoin,1653350400000.0,317.7471875282028,53466327176.63561,2205318718.718959
2022-05-24,binancecoin,1653436800000.0,328.2995872481599,55142195074.28065,2193790175.7620344
2022-05-25,binancecoin,1653523200000.0,326.18222222703326,54907712188.861275,2048522177.8231902
2022-05-26,binancecoin,1653609600000.0,307.82419266656734,51941575183.316055,2808282194.4732704
2022-05-27,binancecoin,1653696000000.0,301.2670509597398,50654148962.7049,2660229690.8098593
2022-05-28,binancecoin,1653782400000.0,309.0366097163039,52054875073.40336,1358488521.9324367
2022-05-29,binancecoin,1653868800000.0,306.1490273925443,51494080030.687096,1027383625.450085
2022-05-30,binancecoin,1653955200000.0,322.18861424458186,54167940538.84037,1711355389.025887
2022-05-31,binancecoin,1654041600000.0,321.67744750510934,54115193868.88741,1758873055.136742
2022-06-01,binancecoin,1654128000000.0,300.88079134417956,50589204415.856735,1797066800.6735597
2022-06-02,binancecoin,1654214400000.0,308.08906672268705,50390903058.942986,1137058518.5689042
2022-06-03,binancecoin,1654300800000.0,298.447625033423,48729625300.96596,1039501109.8270313
2022-06-04,binancecoin,1654387200000.0,301.8449199848928,49215183113.50602,802391051.6250657
2022-06-05,binancecoin,1654473600000.0,298.81564352419537,48872078492.54568,699650522.173192
2022-06-06,binancecoin,1654560000000.0,295.58954661325384,48425486340.92845,1554388272.3716736
2022-06-07,binancecoin,1654646400000.0,290.92534560918034,47501410274.25411,1918205658.2404757
2022-06-08,binancecoin,1654732800000.0,288.97600349986436,47241635831.61536,1035851848.61637
2022-06-09,binancecoin,1654819200000.0,289.8022594010039,47342510176.88658,678010474.8814148
2022-06-10,binancecoin,1654905600000.0,286.08123055198695,46728206970.79886,1297530974.575433
2022-06-11,binancecoin,1654992000000.0,269.8646190688167,44053080226.60472,1258736549.3642752
2022-06-12,binancecoin,1655078400000.0,256.08280782231475,42131635372.76615,1355338378.6604998
2022-06-13,binancecoin,1655164800000.0,222.63775191295326,36198614007.82916,2566326222.3201046
2022-06-14,binancecoin,1655251200000.0,223.45425894845545,36442165015.60948,2147410141.0655034
